Name,Date,Open,High,Low,Close,Period,,
Gram18Ayar,6/1/2015,951360,951360,947900,951360,D,,
Gram18Ayar,6/2/2015,953670,953670,950210,950210,D,,
Gram18Ayar,6/6/2015,944440,944440,938680,938380,D,,
Gram18Ayar,6/7/2015,937520,938680,934060,934060,D,,
Gram18Ayar,6/8/2015,935220,937520,934060,935220,D,,
Gram18Ayar,6/9/2015,936370,939830,936370,939830,D,,
Gram18Ayar,6/10/2015,938680,943290,938680,943290,D,,
Gram18Ayar,6/13/2015,936370,938680,930600,930600,D,,
Gram18Ayar,6/14/2015,929450,930600,928300,930600,D,,
Gram18Ayar,6/15/2015,928300,929450,920230,923690,D,,
Gram18Ayar,6/16/2015,925990,925990,920230,921380,D,,
Gram18Ayar,6/17/2015,923690,923690,920230,920230,D,,
Gram18Ayar,6/20/2015,927150,929450,924840,929450,D,,
Gram18Ayar,6/21/2015,930600,930600,925990,925990,D,,
Gram18Ayar,6/22/2015,927150,927150,920690,920690,D,,
Gram18Ayar,6/23/2015,922070,922070,917460,918840,D,,
Gram18Ayar,6/24/2015,920000,924150,919300,923220,D,,
Gram18Ayar,6/27/2015,923690,928070,922070,926450,D,,
Gram18Ayar,6/28/2015,928760,932680,927610,928760,D,,
Gram18Ayar,6/29/2015,932680,934060,927380,927380,D,,
Gram18Ayar,6/30/2015,926450,926450,921610,923460,D,,
Gram18Ayar,7/1/2015,926450,927380,922760,922990,D,,
Gram18Ayar,7/4/2015,919070,920230,912380,912850,D,,
Gram18Ayar,7/5/2015,911690,912150,907540,908690,D,,
Gram18Ayar,7/6/2015,911230,911230,893010,896010,D,,
Gram18Ayar,7/7/2015,889320,899700,892750,892780,D,,
Gram18Ayar,7/11/2015,890470,906620,890470,905240,D,,
Gram18Ayar,7/12/2015,899010,899010,883320,886090,D,,
Gram18Ayar,7/13/2015,882630,894860,882630,881860,D,,
Gram18Ayar,7/14/2015,889090,907770,884710,906620,D,,
Gram18Ayar,7/15/2015,903850,919770,901080,905700,D,,
Gram18Ayar,7/20/2015,881020,886090,871790,877100,D,,
Gram18Ayar,7/21/2015,871560,887020,870640,886320,D,,
Gram18Ayar,7/22/2015,876870,882630,874560,877330,D,,
Gram18Ayar,7/25/2015,885170,892320,885170,890470,D,,
Gram18Ayar,7/26/2015,894860,895550,891860,893930,D,,
Gram18Ayar,7/27/2015,895090,896010,890010,893240,D,,
Gram18Ayar,7/28/2015,892090,895320,891170,893010,D,,
Gram18Ayar,7/29/2015,892320,896700,892320,894860,D,,
Gram18Ayar,8/1/2015,892550,894860,889780,894630,D,,
Gram18Ayar,8/2/2015,895320,898780,893700,894630,D,,
Gram18Ayar,8/3/2015,893240,894860,890940,892320,D,,
Gram18Ayar,8/4/2015,890470,893700,890470,893240,D,,
Gram18Ayar,8/5/2015,892090,892550,890470,890940,D,,
Gram18Ayar,8/8/2015,893930,899010,893930,897390,D,,
Gram18Ayar,8/9/2015,897620,898550,893700,893700,D,,
Gram18Ayar,8/10/2015,893930,898320,892780,898320,D,,
Gram18Ayar,8/12/2015,902470,913540,902470,913540,D,,
Gram18Ayar,8/15/2015,910310,915380,907540,908000,D,,
Gram18Ayar,8/16/2015,907310,911460,906850,911000,D,,
Gram18Ayar,8/17/2015,911000,915150,911000,914000,D,,
Gram18Ayar,8/18/2015,914460,918610,912150,913770,D,,
Gram18Ayar,8/19/2015,913770,922070,912620,921610,D,,
Gram18Ayar,8/22/2015,949980,956670,947670,956670,D,,
Gram18Ayar,8/23/2015,960000,962890,956210,961970,D,,
Gram18Ayar,8/24/2015,955970,960130,952510,958280,D,,
Gram18Ayar,8/25/2015,952510,953900,946060,946060,D,,
Gram18Ayar,8/26/2015,946750,950670,930840,934530,D,,
Gram18Ayar,8/29/2015,937290,937290,931070,931760,D,,
Gram18Ayar,8/30/2015,934060,941440,932680,940980,D,,
Gram18Ayar,8/31/2015,940290,946060,938450,941210,D,,
Gram18Ayar,9/1/2015,946290,949750,943980,947210,D,,
Gram18Ayar,9/2/2015,946060,948820,940980,941440,D,,
Gram18Ayar,9/5/2015,938450,940290,936140,940290,D,,
Gram18Ayar,9/6/2015,941210,944440,939600,940980,D,,
Gram18Ayar,9/7/2015,941210,942140,936370,937060,D,,
Gram18Ayar,9/8/2015,936950,941680,936950,941680,D,,
Gram18Ayar,9/9/2015,940290,940290,933600,933830,D,,
Gram18Ayar,9/12/2015,930600,933140,928990,932450,D,,
Gram18Ayar,9/13/2015,932680,933830,931530,932680,D,,
Gram18Ayar,9/14/2015,932220,934990,931530,932910,D,,
Gram18Ayar,9/15/2015,932680,933140,929680,929910,D,,
Gram18Ayar,9/16/2015,929680,932910,928300,932680,D,,
Gram18Ayar,9/19/2015,939830,941440,937750,938910,D,,
Gram18Ayar,9/20/2015,939830,943290,937520,937990,D,,
Gram18Ayar,9/21/2015,937290,938220,933370,934990,D,,
Gram18Ayar,9/22/2015,935450,936600,930140,931300,D,94/6/31,
Gram18Ayar,9/23/2015,930370,934530,925990,932450,D,,
Gram18Ayar,9/26/2015,939830,944210,938680,943060,D,,
Gram18Ayar,9/27/2015,943750,945370,942600,943060,D,,
Gram18Ayar,9/28/2015,942370,943750,938910,940750,D,,
Gram18Ayar,9/29/2015,939140,944440,938450,943750,D,,
Gram18Ayar,9/30/2015,942370,943520,936370,937290,D,,
Gram18Ayar,10/3/2015,947210,949060,943290,943750,D,,
Gram18Ayar,10/4/2015,943290,944670,941680,944670,D,,
Gram18Ayar,10/5/2015,944210,945130,941680,943750,D,,
Gram18Ayar,10/6/2015,945600,950900,945130,949980,D,,
Gram18Ayar,10/7/2015,953900,957590,951820,956210,D,,
Gram18Ayar,10/10/2015,963590,963590,959660,959660,D,,
Gram18Ayar,10/11/2015,960590,965200,959200,964510,D,,
Gram18Ayar,10/12/2015,965890,969350,961970,962660,D,,
Gram18Ayar,10/13/2015,959900,961510,956210,961050,D,,
Gram18Ayar,10/14/2015,965890,969580,963120,969120,D,,
Gram18Ayar,10/17/2015,964970,966350,962200,962660,D,,
Gram18Ayar,10/18/2015,962890,963820,959900,961280,D,,
Gram18Ayar,10/19/2015,958280,960360,952050,954130,D,,
Gram18Ayar,10/20/2015,951820,961740,951820,961510,D,,
Gram18Ayar,10/21/2015,960820,961740,955740,956900,D,,
Gram18Ayar,10/24/2015,958970,958970,958970,958970,D,,
Gram18Ayar,10/25/2015,958050,959200,957130,958280,D,,
Gram18Ayar,10/26/2015,957820,960590,957130,960130,D,,
Gram18Ayar,10/27/2015,959090,962890,959090,962660,D,,
Gram18Ayar,10/28/2015,963590,969580,963590,968660,D,,
Gram18Ayar,10/31/2015,953210,956440,952280,956210,D,,
Gram18Ayar,11/1/2015,955740,957130,954590,955500,D,,
Gram18Ayar,11/2/2015,955700,955700,951400,952100,D,,
Gram18Ayar,11/3/2015,951600,952800,949800,949800,D,,
Gram18Ayar,11/4/2015,946520,948400,941700,941700,D,,
Gram18Ayar,11/7/2015,927400,930100,926500,929500,D,,
Gram18Ayar,11/8/2015,928760,930800,928760,929500,D,,
Gram18Ayar,11/9/2015,930800,935700,930800,934300,D,,
Gram18Ayar,11/10/2015,939800,939800,930600,933800,D,,
Gram18Ayar,11/11/2015,932900,933800,930100,931100,D,,
Gram18Ayar,11/14/2015,932900,937800,932900,936600,D,,
Gram18Ayar,11/15/2015,935700,935700,932500,932900,D,,
Gram18Ayar,11/16/2015,937100,937500,930600,931800,D,,
Gram18Ayar,11/17/2015,929000,929000,921400,921400,D,,
Gram18Ayar,11/18/2015,920900,922500,919300,921200,D,,
Gram18Ayar,11/21/2015,919500,922300,916300,919800,D,,
Gram18Ayar,11/22/2015,919500,923500,919500,922300,D,,
Gram18Ayar,11/23/2015,919500,921400,917500,919800,D,,
Gram18Ayar,11/24/2015,919800,925300,919800,923200,D,,
Gram18Ayar,11/25/2015,924400,927200,924400,926200,D,,
Gram18Ayar,11/28/2015,919800,927800,919800,927600,D,,
Gram18Ayar,11/29/2015,927800,928500,925500,927400,D,,
Gram18Ayar,11/30/2015,927500,927600,924800,926900,D,,
Gram18Ayar,12/1/2015,928800,934800,928800,933400,D,,
Gram18Ayar,12/5/2015,941000,941400,936100,938500,D,,
Gram18Ayar,12/6/2015,937800,941400,936800,941000,D,,
Gram18Ayar,12/7/2015,942100,942400,939600,940500,D,,
Gram18Ayar,12/8/2015,937800,940100,937100,938700,D,,
Gram18Ayar,12/9/2015,937800,941400,937100,937800,D,,
Gram18Ayar,12/13/2015,938200,939100,936800,937300,D,,
Gram18Ayar,12/14/2015,938000,943100,933700,935000,D,,
Gram18Ayar,12/15/2015,931300,931300,927400,927800,D,,
Gram18Ayar,12/16/2015,930100,935700,929900,935000,D,,
Gram18Ayar,12/19/2015,934100,936100,933600,935000,D,,
Gram18Ayar,12/20/2015,934800,936600,934800,935000,D,,
Gram18Ayar,12/21/2015,934500,943300,934500,942400,D,,
Gram18Ayar,12/22/2015,941700,946100,941000,943300,D,,
Gram18Ayar,12/23/2015,941400,948800,941400,947900,D,,
Gram18Ayar,12/26/2015,956000,962900,953700,961700,D,,
Gram18Ayar,12/27/2015,962200,963800,959900,961100,D,,
Gram18Ayar,12/28/2015,961300,961300,953000,953000,D,,
Gram18Ayar,12/30/2015,952300,956900,952100,952800,D,,
Gram18Ayar,1/2/2016,952100,954800,951400,953700,D,,
Gram18Ayar,1/3/2016,955100,955100,952500,953600,D,,
Gram18Ayar,1/4/2016,956900,965200,956300,961300,D,,
Gram18Ayar,1/5/2016,959700,963100,959700,960700,D,,
Gram18Ayar,1/6/2016,964100,969400,964100,967000,D,,
Gram18Ayar,1/9/2016,973700,984800,973700,983900,D,,
Gram18Ayar,1/10/2016,983000,984800,980000,981300,D,,
Gram18Ayar,1/11/2016,978600,979000,965000,967300,D,,
Gram18Ayar,1/12/2016,959900,961100,954100,954800,D,,
Gram18Ayar,1/13/2016,950000,955500,946500,954600,D,,
Gram18Ayar,1/16/2016,943100,943100,929700,930600,D,,
Gram18Ayar,1/17/2016,933600,947400,933600,945100,D,,
Gram18Ayar,1/18/2016,942800,942800,930600,938000,D,,
Gram18Ayar,1/19/2016,936600,937500,932000,933600,D,,
Gram18Ayar,1/20/2016,934060,941900,933800,941900,D,,
Gram18Ayar,1/23/2016,946500,953700,946500,951800,D,,
Gram18Ayar,1/24/2016,952300,953200,948400,948800,D,,
Gram18Ayar,1/25/2016,949200,958300,949200,956400,D,,
Gram18Ayar,1/26/2016,957100,972800,957100,972400,D,,
Gram18Ayar,1/27/2016,957800,975800,964700,965700,D,,
Gram18Ayar,1/30/2016,964300,965700,962200,962900,D,,
Gram18Ayar,1/31/2016,962200,966100,961500,965900,D,,
Gram18Ayar,2/1/2016,966600,972600,966600,971000,D,,
Gram18Ayar,2/2/2016,973000,973000,967700,969800,D,,
Gram18Ayar,2/3/2016,970700,975800,968200,974400,D,,
Gram18Ayar,2/6/2016,995000,1002100,995000,999100,D,,
Gram18Ayar,2/7/2016,999300,999300,984300,989000,D,,
Gram18Ayar,2/8/2016,985000,998000,978100,997300,D,,
Gram18Ayar,2/9/2016,992200,995000,989200,991700,D,,
Gram18Ayar,2/10/2016,988700,991700,988000,990300,D,,
Gram18Ayar,2/13/2016,1027470,1029600,1020600,1022900,D,,
Gram18Ayar,2/14/2016,1021000,1022400,1013400,1015300,D,,
Gram18Ayar,2/15/2016,1005300,1005300,989400,992200,D,,
Gram18Ayar,2/16/2016,983200,1001000,981300,993800,D,,
Gram18Ayar,2/17/2016,984600,1001000,984600,1000300,D,,
Gram18Ayar,2/20/2016,1008600,1008600,1000700,1001600,D,,
Gram18Ayar,2/21/2016,1001600,1007600,1000500,1004400,D,,
Gram18Ayar,2/22/2016,1001000,1003500,993300,997700,D,,
Gram18Ayar,2/23/2016,1001000,1011800,999800,1010900,D,,
Gram18Ayar,2/24/2016,1013200,1029600,1009900,1026300,D,,
Gram18Ayar,2/27/2016,1014600,1020800,1014600,1019400,D,,
Gram18Ayar,2/28/2016,1015500,1021700,1012000,1014100,D,,
Gram18Ayar,2/29/2016,1012900,1021000,1012900,1019200,D,,
Gram18Ayar,3/1/2016,1025200,1026300,1020300,1021700,D,,
Gram18Ayar,3/2/2016,1020100,1025600,1019400,1023800,D,,
Gram18Ayar,3/5/2016,1033500,1034900,1030500,1031900,D,,
Gram18Ayar,3/6/2016,1031400,1033700,1030700,1032500,D,,
Gram18Ayar,3/7/2016,1032500,1035800,1032500,1033500,D,,
Gram18Ayar,3/8/2016,1034200,1035800,1032300,1033500,D,,
Gram18Ayar,3/9/2016,1032300,1032800,1027700,1031400,D,,
Gram18Ayar,3/12/2016,1027500,1034900,1027500,1033900,D,,
Gram18Ayar,3/13/2016,1034400,1034400,1034400,1034400,D,,
Gram18Ayar,3/14/2016,1034400,1036000,1032800,1033700,D,,
Gram18Ayar,3/15/2016,1024200,1034400,1021200,1021500,D,,
Gram18Ayar,3/16/2016,1021700,1025600,1021000,1022200,D,94/12/26,
Gram18Ayar,3/26/2016,1028200,1029200,1025200,1026600,D,,
Gram18Ayar,3/27/2016,1027000,1028900,1026100,1027700,D,,
Gram18Ayar,3/28/2016,1026800,1031900,1026800,1031700,D,,
Gram18Ayar,3/29/2016,1031400,1037200,1031400,1036600,D,,
Gram18Ayar,3/30/2016,1042100,1045000,1038500,1041500,D,,
Gram18Ayar,4/2/2016,1038300,1048000,1036200,1044100,D,,
Gram18Ayar,4/3/2016,1043700,1048200,1040200,1042500,D,,
Gram18Ayar,4/4/2016,1042000,1042000,1033900,1040200,D,,
Gram18Ayar,4/5/2016,1042000,1051900,1042000,1049600,D,,
Gram18Ayar,4/6/2016,1050100,1050100,1038300,1042200,D,,
Gram18Ayar,4/9/2016,1055600,1056300,1052400,1055400,D,,
Gram18Ayar,4/10/2016,1056100,1058600,1056100,1056500,D,,
Gram18Ayar,4/11/2016,1060900,1064400,1060500,1064100,D,,
Gram18Ayar,4/12/2016,1063500,1069500,1062800,1064100,D,,
Gram18Ayar,4/13/2016,1061100,1064800,1053500,1055600,D,,
Gram18Ayar,4/16/2016,1051000,1052600,1049200,1049400,D,,
Gram18Ayar,4/17/2016,1049200,1050800,1047500,1048700,D,,
Gram18Ayar,4/18/2016,1048230,1050800,1042200,1043400,D,,
Gram18Ayar,4/19/2016,1042200,1051900,1042200,1050800,D,,
Gram18Ayar,4/20/2016,1049800,1050500,1044300,1049200,D,,
Gram18Ayar,4/23/2016,1041300,1042700,1037900,1042000,D,,
Gram18Ayar,4/24/2016,1041800,1043600,1041500,1042500,D,,
Gram18Ayar,4/25/2016,1042700,1044300,1040400,1042700,D,,
Gram18Ayar,4/26/2016,1042900,1045000,1041100,1044300,D,,
Gram18Ayar,4/27/2016,1045200,1049400,1044300,1047800,D,,
Gram18Ayar,4/30/2016,1072000,1073600,1068100,1069200,D,95/2/11,
Gram18Ayar,5/1/2016,1069500,1073600,1067800,1070100,D,,
Gram18Ayar,5/2/2016,1069200,1073400,1067100,1070800,D,,
Gram18Ayar,5/3/2016,1066900,1072000,1060200,1062800,D,,
Gram18Ayar,5/4/2016,1062300,1062300,1054900,1057900,D,,
Gram18Ayar,5/7/2016,1063900,1063900,1057900,1061400,D,,
Gram18Ayar,5/8/2016,1061100,1063500,1059100,1061100,D,,
Gram18Ayar,5/9/2016,1057700,1061100,1054500,1054700,D,,
Gram18Ayar,5/10/2016,1054500,1056300,1050800,1051200,D,,
Gram18Ayar,5/11/2016,1052200,1057500,1052800,1054000,D,,
Gram18Ayar,5/14/2016,1050800,1051500,1046200,1048200,D,,
Gram18Ayar,5/15/2016,1048700,1048900,1045200,1047300,D,,
Gram18Ayar,5/16/2016,1048200,1053500,1046600,1046800,D,,
Gram18Ayar,5/17/2016,1046200,1046400,1041800,1043900,D,,
Gram18Ayar,5/18/2016,1045700,1045700,1041300,1043200,D,,
Gram18Ayar,5/21/2016,1028400,1030200,1023100,1029800,D,,
Gram18Ayar,5/22/2016,1030700,1031400,1029800,1030000,D,,
Gram18Ayar,5/23/2016,1030200,1031600,1027700,1029600,D,,
Gram18Ayar,5/24/2016,1030000,1030700,1021900,1027200,D,,
Gram18Ayar,5/25/2016,1020100,1020100,1012900,1014800,D,,
Gram18Ayar,5/28/2016,1010900,1021000,1010900,1017780,D,,
Gram18Ayar,5/29/2016,1018250,1020550,1015020,1015710,D,,
Gram18Ayar,5/30/2016,1010170,1014090,1007870,1012480,D,,
Gram18Ayar,5/31/2016,1015020,1015020,1011100,1012940,D,,
Gram18Ayar,6/1/2016,1014090,1017780,1012020,1015710,D,,
Gram18Ayar,6/5/2016,1034390,1034850,1028160,1029550,D,,
Gram18Ayar,6/6/2016,1029780,1029780,1022170,1024130,D,,
Gram18Ayar,6/7/2016,1024130,1024240,1019630,1021940,D,,
Gram18Ayar,6/8/2016,1024590,1032080,1024590,1032080,D,,
Gram18Ayar,6/11/2016,1042920,1044080,1041080,1042230,D,,
Gram18Ayar,6/12/2016,1042460,1043380,1039230,1040850,D,,
Gram18Ayar,6/13/2016,1041310,1047540,1041310,1045230,D,,
Gram18Ayar,6/14/2016,1044080,1048920,1042460,1045460,D,,
Gram18Ayar,6/15/2016,1047070,1051690,1046380,1047540,D,,
Gram18Ayar,6/18/2016,1056300,1061140,1056300,1059530,D,,
Gram18Ayar,6/19/2016,1059530,1060220,1054340,1058610,D,,
Gram18Ayar,6/20/2016,1049840,1051690,1047770,1049840,D,,
Gram18Ayar,6/21/2016,1051920,1052380,1043620,1045690,D,,
Gram18Ayar,6/22/2016,1043150,1046500,1042690,1044770,D,,
Gram18Ayar,6/25/2016,1045690,1046840,1042920,1044310,D,,
Gram18Ayar,6/26/2016,1079360,1090890,1077980,1089740,D,,
Gram18Ayar,6/29/2016,1088820,1103580,1088820,1103580,D,,
Gram18Ayar,7/2/2016,1124340,1124340,1116960,1119950,D,,
Gram18Ayar,7/3/2016,1118570,1118800,1114880,1117880,D,,
Gram18Ayar,7/4/2016,1115800,1123410,1115800,1119720,D,,
Gram18Ayar,7/5/2016,1115110,1121110,1114530,1119720,D,,
Gram18Ayar,7/9/2016,1133790,1140940,1130560,1136560,D,,
Gram18Ayar,7/10/2016,1139330,1143020,1137710,1140940,D,,
Gram18Ayar,7/11/2016,1141630,1141630,1133790,1137250,D,,
Gram18Ayar,7/12/2016,1135410,1139100,1122950,1123640,D,,
Gram18Ayar,7/13/2016,1120190,1125260,1117190,1120650,D,,
Gram18Ayar,7/16/2016,1113960,1116260,1109810,1110040,D,,
Gram18Ayar,7/17/2016,1109580,1109810,1106120,1107040,D,,
Gram18Ayar,7/18/2016,1103580,1104500,1099200,1104500,D,,
Gram18Ayar,7/19/2016,1105660,1109110,1104960,1109110,D,,
Gram18Ayar,7/20/2016,1109350,1109350,1101040,1103120,D,,
Gram18Ayar,7/23/2016,1102890,1107150,1102890,1106350,D,,
Gram18Ayar,7/24/2016,1106120,1109780,1106120,1107270,D,,
Gram18Ayar,7/25/2016,1104730,1111650,1103120,1110730,D,,
Gram18Ayar,7/26/2016,1108880,1114880,1108880,1112570,D,,
Gram18Ayar,7/27/2016,1112800,1119260,1111420,1118340,D,,
Gram18Ayar,7/30/2016,1126640,1133790,1125260,1125490,D,,
Gram18Ayar,7/31/2016,1137250,1140020,1136560,1137940,D,,
Gram18Ayar,8/1/2016,1138410,1141170,1134020,1140250,D,,
Gram18Ayar,8/2/2016,1140480,1151550,1140020,1150170,D,,
Gram18Ayar,8/3/2016,1149940,1153860,1142330,1144170,D,,
Gram18Ayar,8/6/2016,1128030,1130560,1127800,1129410,D,,
Gram18Ayar,8/7/2016,1129410,1131490,1128830,1130100,D,,
Gram18Ayar,8/8/2016,1130790,1131030,1127100,1129870,D,,
Gram18Ayar,8/9/2016,1130790,1135290,1127570,1134720,D,,
Gram18Ayar,8/10/2016,1141060,1147170,1139330,1140370,D,,
Gram18Ayar,8/13/2016,1131260,1134020,1129410,1130560,D,,
Gram18Ayar,8/14/2016,1130330,1132640,1130100,1131030,D,,
Gram18Ayar,8/15/2016,1131370,1136560,1129180,1134950,D,,
Gram18Ayar,8/16/2016,1134250,1142560,1134250,1138410,D,,
Gram18Ayar,8/17/2016,1139560,1139560,1135410,1137710,D,,
Gram18Ayar,8/20/2016,1131720,1133560,1131030,1132750,D,,
Gram18Ayar,8/21/2016,1132640,1133100,1130560,1131830,D,,
Gram18Ayar,8/22/2016,1127800,1131720,1127330,1131490,D,,
Gram18Ayar,8/23/2016,1130560,1135180,1130560,1133330,D,,
Gram18Ayar,8/24/2016,1132870,1134480,1127570,1128720,D,,
Gram18Ayar,8/27/2016,1129640,1132640,1127800,1130330,D,,
Gram18Ayar,8/28/2016,1131030,1132410,1128950,1131490,D,,
Gram18Ayar,8/29/2016,1130100,1134950,1128490,1133560,D,,
Gram18Ayar,8/30/2016,1133790,1134950,1128490,1130790,D,,
Gram18Ayar,8/31/2016,1128950,1130560,1126870,1128030,D,,
Gram18Ayar,9/3/2016,1137710,1139790,1136790,1137020,D,,
Gram18Ayar,9/4/2016,1137250,1138870,1135870,1138640,D,,
Gram18Ayar,9/5/2016,1138870,1140480,1136790,1137480,D,,
Gram18Ayar,9/6/2016,1137710,1144630,1137020,1144630,D,,
Gram18Ayar,9/7/2016,1147400,1152940,1139330,1140710,D,,
Gram18Ayar,9/10/2016,1131950,1134250,1130790,1134140,D,,
Gram18Ayar,9/11/2016,1134250,1137370,1134250,1136560,D,,
Gram18Ayar,9/13/2016,1137940,1140250,1136330,1138640,D,,
Gram18Ayar,9/14/2016,1135640,1136790,1133560,1134480,D,,
Gram18Ayar,9/17/2016,1134720,1135520,1134250,1135290,D,,
Gram18Ayar,9/18/2016,1135060,1138410,1131490,1131950,D,,
Gram18Ayar,9/19/2016,1131830,1133330,1131720,1132410,D,,
Gram18Ayar,9/21/2016,1135180,1136330,1133100,1135640,D,,
Gram18Ayar,9/24/2016,1140940,1141630,1138640,1139100,D,,
Gram18Ayar,9/25/2016,1139330,1140710,1139330,1140250,D,,
Gram18Ayar,9/26/2016,1137940,1142790,1137710,1141860,D,,
Gram18Ayar,9/27/2016,1140940,1141400,1135640,1137020,D,,
Gram18Ayar,9/28/2016,1136790,1138410,1134720,1136560,D,,
Gram18Ayar,10/1/2016,1133220,1136100,1132640,1133100,D,,
Gram18Ayar,10/2/2016,1133220,1134720,1132180,1134250,D,,
Gram18Ayar,10/3/2016,1134370,1134830,1130330,1131260,D,,
Gram18Ayar,10/4/2016,1130330,1130910,1107270,1109580,D,,
Gram18Ayar,10/5/2016,1111650,1111650,1101040,1106350,D,,
Gram18Ayar,10/8/2016,1105660,1105660,1095740,1096890,D,,
Gram18Ayar,10/9/2016,1100350,1101500,1099890,1101500,D,,
Gram18Ayar,10/10/2016,1104730,1104960,1102200,1103120,D,,
Gram18Ayar,10/15/2016,1097580,1099660,1095970,1096200,D,,
Gram18Ayar,10/16/2016,1096430,1096430,1094350,1095050,D,,
Gram18Ayar,10/17/2016,1095510,1097350,1095050,1097120,D,,
Gram18Ayar,10/18/2016,1096780,1100810,1096660,1099430,D,,
Gram18Ayar,10/19/2016,1100580,1105890,1099890,1102200,D,,
Gram18Ayar,10/22/2016,1098040,1100350,1097350,1099890,D,,
Gram18Ayar,10/23/2016,1100350,1104270,1100120,1103810,D,,
Gram18Ayar,10/24/2016,1104270,1109350,1103120,1104620,D,,
Gram18Ayar,10/25/2016,1104620,1110840,1103120,1110840,D,,
Gram18Ayar,10/26/2016,1111880,1114300,1109580,1110730,D,,
Gram18Ayar,10/29/2016,1113270,1116730,1113270,1115800,D,,
Gram18Ayar,10/30/2016,1116030,1123070,1116030,1122490,D,,
Gram18Ayar,10/31/2016,1122950,1123410,1117650,1120760,D,,
Gram18Ayar,11/1/2016,1122030,1130560,1122030,1129180,D,,
Gram18Ayar,11/2/2016,1129640,1140250,1129640,1138170,D,,
Gram18Ayar,11/5/2016,1137940,1140250,1137250,1139440,D,,
Gram18Ayar,11/6/2016,1140480,1145790,1140480,1143250,D,,
Gram18Ayar,11/7/2016,1133330,1133330,1124570,1125720,D,,
Gram18Ayar,11/8/2016,1125720,1133330,1123880,1125720,D,,
Gram18Ayar,11/9/2016,1125720,1155930,1123880,1132180,D,,
Gram18Ayar,11/12/2016,1102660,1105420,1100580,1103120,D,,
Gram18Ayar,11/14/2016,1109350,1111880,1098280,1111420,D,,
Gram18Ayar,11/15/2016,1110270,1115920,1104730,1108310,D,,
Gram18Ayar,11/16/2016,1110270,1110500,1104960,1108190,D,,
Gram18Ayar,11/19/2016,1097120,1099660,1094580,1097120,D,,
Gram18Ayar,11/21/2016,1096660,1103120,1096660,1102200,D,,
Gram18Ayar,11/22/2016,1101730,1107500,1101730,1105890,D,,
Gram18Ayar,11/23/2016,1107500,1111420,1102200,1104500,D,,
Gram18Ayar,11/26/2016,1101270,1104500,1100120,1103810,D,,
Gram18Ayar,11/27/2016,1104040,1118570,1104040,1117650,D,,
Gram18Ayar,11/28/2016,1117420,1125490,1117420,1124110,D,,
Gram18Ayar,11/29/2016,1131490,1135180,1123180,1129180,D,,
Gram18Ayar,11/30/2016,1128720,1128720,1128720,1128720,D,,
Gram18Ayar,12/3/2016,1109230,1125030,1106810,1124570,D,,
Gram18Ayar,12/4/2016,1127570,1134720,1127570,1131030,D,,
Gram18Ayar,12/5/2016,1134720,1134720,1122260,1131030,D,,
Gram18Ayar,12/6/2016,1129410,1129640,1121110,1122030,D,,
Gram18Ayar,12/7/2016,1122260,1126410,1119950,1124110,D,,
Gram18Ayar,12/10/2016,1123180,1127100,1121340,1122950,D,,
Gram18Ayar,12/11/2016,1122030,1126410,1121340,1126070,D,,
Gram18Ayar,12/12/2016,1125370,1129410,1122720,1128950,D,,
Gram18Ayar,12/13/2016,1128260,1131950,1127100,1129640,D,,
Gram18Ayar,12/14/2016,1129640,1134250,1127100,1132870,D,,
Gram18Ayar,12/17/2016,1124680,1125030,1123180,1124110,D,,
Gram18Ayar,12/18/2016,1124800,1124800,1121110,1122950,D,,
Gram18Ayar,12/19/2016,1123410,1125490,1122490,1124340,D,,
Gram18Ayar,12/20/2016,1125720,1126410,1123640,1126410,D,,
Gram18Ayar,12/21/2016,1125950,1131030,1125950,1127570,D,,
Gram18Ayar,12/24/2016,1128030,1135410,1126870,1134250,D,,
Gram18Ayar,12/25/2016,1134830,1141400,1134830,1140940,D,,
Gram18Ayar,12/26/2016,1141400,1158930,1139100,1150400,D,,
Gram18Ayar,12/27/2016,1154320,1168160,1154320,1158930,D,,
Gram18Ayar,12/28/2016,1160550,1163310,1135180,1147400,D,,
Gram18Ayar,12/31/2016,1140020,1145790,1121800,1124110,D,,
Gram18Ayar,1/1/2017,1116500,1127100,1107270,1125030,D,,
Gram18Ayar,1/2/2017,1127330,1131950,1122950,1130560,D,,
Gram18Ayar,1/3/2017,1133330,1136790,1125950,1131720,D,,
Gram18Ayar,1/4/2017,1131950,1135640,1129640,1133330,D,,
Gram18Ayar,1/7/2017,1140710,1146710,1137710,1144860,D,,
Gram18Ayar,1/8/2017,1146250,1148780,1143020,1147170,D,,
Gram18Ayar,1/9/2017,1147630,1148780,1145550,1148320,D,,
Gram18Ayar,1/11/2017,1148320,1153860,1147400,1152010,D,,
Gram18Ayar,1/14/2017,1160080,1161470,1147630,1147860,D,,
Gram18Ayar,1/15/2017,1148090,1154090,1145090,1153400,D,,
Gram18Ayar,1/16/2017,1156390,1158240,1149940,1150860,D,,
Gram18Ayar,1/17/2017,1150630,1156160,1150400,1152240,D,,
Gram18Ayar,1/18/2017,1154090,1154090,1149480,1150860,D,,
Gram18Ayar,1/21/2017,1147400,1147860,1140480,1140480,D,,
Gram18Ayar,1/22/2017,1141060,1146250,1140250,1146020,D,,
Gram18Ayar,1/23/2017,1146130,1149010,1146020,1147860,D,,
